ts_ms,x,y,z
1783806434635,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434655,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434675,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434695,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434715,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434735,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434755,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434775,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434795,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434815,-0.4507000148296356,-0.08579999953508377,0.10000000149011612
1783806434835,-0.4507000148296356,-0.08579999953508377,0.10000000149011612
1783806434855,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434875,-0.4507000148296356,-0.08579999953508377,0.10999999940395355
1783806434895,-0.4507000148296356,-0.08590000122785568,0.10999999940395355
1783806434915,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806434935,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806434955,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806434975,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806434995,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435015,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435035,-0.4505999982357025,-0.08579999953508377,0.10999999940395355
1783806435055,-0.4505999982357025,-0.08579999953508377,0.10999999940395355
1783806435075,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435095,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435115,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435135,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435155,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435175,-0.4505999982357025,-0.08590000122785568,0.10999999940395355
1783806435195,-0.4505999982357025,-0.08609999716281891,0.10999999940395355
1783806435215,-0.4505000114440918,-0.08609999716281891,0.11999999731779099
1783806435235,-0.4505000114440918,-0.08609999716281891,0.11999999731779099
1783806435255,-0.4505000114440918,-0.08590000122785568,0.11999999731779099
1783806435276,-0.4505000114440918,-0.08590000122785568,0.11999999731779099
1783806435295,-0.4456000030040741,-0.0877000018954277,0.30000001192092896
1783806435316,-0.4401000142097473,-0.09019999951124191,0.550000011920929
1783806435336,-0.4345000088214874,-0.09279999881982803,0.800000011920929
1783806435356,-0.42890000343322754,-0.09529999643564224,1.0499999523162842
1783806435376,-0.4235000014305115,-0.09780000150203705,1.2899999618530273
1783806435396,-0.4180999994277954,-0.10029999911785126,1.5299999713897705
1783806435416,-0.41280001401901245,-0.10279999673366547,1.7799999713897705
1783806435436,-0.4075999855995178,-0.10530000180006027,2.009999990463257
1783806435456,-0.4025000035762787,-0.10779999941587448,2.259999990463257
1783806435476,-0.39739999175071716,-0.11029999703168869,2.5
1783806435496,-0.39239999651908875,-0.11270000040531158,2.740000009536743
1783806435516,-0.38760000467300415,-0.11500000208616257,2.9700000286102295
1783806435536,-0.38269999623298645,-0.11749999970197678,3.2100000381469727
1783806435556,-0.3779999911785126,-0.11990000307559967,3.440000057220459
1783806435576,-0.3732999861240387,-0.12219999730587006,3.6700000762939453
1783806435596,-0.3686999976634979,-0.12460000067949295,3.9000000953674316
1783806435616,-0.36410000920295715,-0.12690000236034393,4.139999866485596
1783806435636,-0.3598000109195709,-0.1290999948978424,4.369999885559082
1783806435656,-0.3553999960422516,-0.1315000057220459,4.599999904632568
1783806435676,-0.35100001096725464,-0.13369999825954437,4.820000171661377
1783806435696,-0.3467000126838684,-0.13600000739097595,5.050000190734863
1783806435716,-0.3425000011920929,-0.13840000331401825,5.269999980926514
1783806435736,-0.3384000062942505,-0.14059999585151672,5.5
1783806435756,-0.3343000113964081,-0.1428000032901764,5.71999979019165
1783806435776,-0.3303000032901764,-0.14489999413490295,5.929999828338623
1783806435796,-0.3264000117778778,-0.14710000157356262,6.139999866485596
1783806435816,-0.32249999046325684,-0.1492999941110611,6.360000133514404
1783806435836,-0.31869998574256897,-0.15129999816417694,6.570000171661377
1783806435856,-0.3149000108242035,-0.1534000039100647,6.78000020980835
1783806435876,-0.3111000061035156,-0.15559999644756317,6.989999771118164
1783806435896,-0.3075000047683716,-0.15770000219345093,7.199999809265137
1783806435916,-0.30379998683929443,-0.15970000624656677,7.400000095367432
1783806435936,-0.3001999855041504,-0.16179999709129333,7.599999904632568
1783806435956,-0.29660001397132874,-0.16369999945163727,7.800000190734863
1783806435976,-0.2930999994277954,-0.1656000018119812,8.0
1783806435996,-0.2897000014781952,-0.16750000417232513,8.199999809265137
1783806436016,-0.28630000352859497,-0.1695999950170517,8.390000343322754
1783806436036,-0.28290000557899475,-0.17149999737739563,8.579999923706055
1783806436056,-0.27970001101493835,-0.17339999973773956,8.770000457763672
1783806436076,-0.27639999985694885,-0.17509999871253967,8.949999809265137
1783806436096,-0.27309998869895935,-0.1768999993801117,9.140000343322754
1783806436116,-0.27000001072883606,-0.17880000174045563,9.329999923706055
1783806436136,-0.26669999957084656,-0.18060000240802765,9.529999732971191
1783806436156,-0.2635999917984009,-0.18250000476837158,9.710000038146973
1783806436176,-0.2605000138282776,-0.1843000054359436,9.899999618530273
1783806436196,-0.2574999928474426,-0.1860000044107437,10.079999923706055
1783806436216,-0.25459998846054077,-0.1875,10.229999542236328
1783806436236,-0.2517000138759613,-0.1890999972820282,10.390000343322754
1783806436256,-0.24869999289512634,-0.19089999794960022,10.550000190734863
1783806436277,-0.2459000051021576,-0.1923000067472458,10.699999809265137
1783806436297,-0.24310000240802765,-0.1941000074148178,10.859999656677246
1783806436317,-0.2402999997138977,-0.195700004696846,11.020000457763672
1783806436337,-0.23749999701976776,-0.1972000002861023,11.15999984741211
1783806436357,-0.23479999601840973,-0.1987999975681305,11.300000190734863
1783806436377,-0.2320999950170517,-0.20059999823570251,11.449999809265137
1783806436397,-0.22930000722408295,-0.2021999955177307,11.619999885559082
1783806436417,-0.22660000622272491,-0.2037999927997589,11.770000457763672
1783806436437,-0.2240000069141388,-0.2054000049829483,11.930000305175781
1783806436457,-0.22139999270439148,-0.2070000022649765,12.079999923706055
1783806436477,-0.21889999508857727,-0.2087000012397766,12.220000267028809
1783806436497,-0.21639999747276306,-0.210099995136261,12.350000381469727
1783806436517,-0.21389999985694885,-0.21160000562667847,12.479999542236328
1783806436537,-0.21140000224113464,-0.21310000121593475,12.600000381469727
1783806436557,-0.20880000293254852,-0.21449999511241913,12.710000038146973
1783806436577,-0.20649999380111694,-0.21619999408721924,12.819999694824219
1783806436597,-0.20389999449253082,-0.2176000028848648,12.930000305175781
1783806436617,-0.20160000026226044,-0.2190999984741211,13.050000190734863
1783806436637,-0.19939999282360077,-0.22059999406337738,13.170000076293945
1783806436657,-0.19699999690055847,-0.22220000624656677,13.289999961853027
1783806436677,-0.19449999928474426,-0.22380000352859497,13.380000114440918
1783806436697,-0.19220000505447388,-0.22529999911785126,13.479999542236328
1783806436717,-0.19020000100135803,-0.22669999301433563,13.600000381469727
1783806436737,-0.18799999356269836,-0.2282000035047531,13.699999809265137
1783806436757,-0.1858000010251999,-0.2296999990940094,13.800000190734863
1783806436777,-0.18359999358654022,-0.2312999963760376,13.890000343322754
1783806436797,-0.18140000104904175,-0.23280000686645508,13.979999542236328
1783806436817,-0.17919999361038208,-0.23420000076293945,14.069999694824219
1783806436837,-0.1770000010728836,-0.23569999635219574,14.149999618530273
1783806436857,-0.17489999532699585,-0.23729999363422394,14.229999542236328
1783806436877,-0.17270000278949738,-0.23880000412464142,14.300000190734863
1783806436897,-0.1704999953508377,-0.2402999997138977,14.380000114440918
1783806436917,-0.16830000281333923,-0.2418999969959259,14.4399995803833
1783806436937,-0.16609999537467957,-0.24330000579357147,14.510000228881836
1783806436957,-0.1639000028371811,-0.24480000138282776,14.5600004196167
1783806436977,-0.16169999539852142,-0.24639999866485596,14.619999885559082
1783806436997,-0.15940000116825104,-0.24789999425411224,14.670000076293945
1783806437017,-0.15719999372959137,-0.24940000474452972,14.720000267028809
1783806437037,-0.1551000028848648,-0.25099998712539673,14.760000228881836
1783806437057,-0.15289999544620514,-0.2524999976158142,14.800000190734863
1783806437077,-0.15070000290870667,-0.2538999915122986,14.84000015258789
1783806437097,-0.148499995470047,-0.25540000200271606,14.869999885559082
1783806437117,-0.14630000293254852,-0.25699999928474426,14.890000343322754
1783806437137,-0.14409999549388885,-0.25850000977516174,14.920000076293945
1783806437157,-0.14190000295639038,-0.25999999046325684,14.9399995803833
1783806437177,-0.13989999890327454,-0.2578999996185303,14.850000381469727
1783806437197,-0.13830000162124634,-0.25920000672340393,14.899999618530273
1783806437217,-0.13670000433921814,-0.260699987411499,14.9399995803833
1783806437237,-0.13500000536441803,-0.2619999945163727,14.970000267028809
1783806437257,-0.133200004696846,-0.26330000162124634,15.010000228881836
1783806437277,-0.1316000074148178,-0.2648000121116638,15.029999732971191
1783806437298,-0.12999999523162842,-0.2660999894142151,15.0600004196167
1783806437318,-0.1282999962568283,-0.26750001311302185,15.079999923706055
1783806437338,-0.1266999989748001,-0.2689000070095062,15.100000381469727
1783806437358,-0.125,-0.2702000141143799,15.109999656677246
1783806437378,-0.12330000102519989,-0.27160000801086426,15.119999885559082
1783806437398,-0.12160000205039978,-0.27300000190734863,15.119999885559082
1783806437418,-0.11999999731779099,-0.2745000123977661,15.119999885559082
1783806437438,-0.11840000003576279,-0.2759999930858612,15.119999885559082
1783806437458,-0.11670000106096268,-0.27730000019073486,15.109999656677246
1783806437478,-0.11500000208616257,-0.2782999873161316,15.100000381469727
1783806437498,-0.11320000141859055,-0.27950000762939453,15.079999923706055
1783806437518,-0.11150000244379044,-0.2806999981403351,15.0600004196167
1783806437538,-0.10970000177621841,-0.28220000863075256,15.029999732971191
1783806437558,-0.1080000028014183,-0.28349998593330383,15.0
1783806437578,-0.10639999806880951,-0.2847999930381775,14.970000267028809
1783806437598,-0.1046999990940094,-0.28610000014305115,14.930000305175781
1783806437618,-0.10300000011920929,-0.2874000072479248,14.890000343322754
1783806437638,-0.10130000114440918,-0.28859999775886536,14.850000381469727
1783806437658,-0.09960000216960907,-0.2897999882698059,14.8100004196167
1783806437678,-0.09790000319480896,-0.29100000858306885,14.770000457763672
1783806437698,-0.09629999846220016,-0.2921999990940094,14.720000267028809
1783806437718,-0.09470000118017197,-0.29350000619888306,14.670000076293945
1783806437738,-0.09309999644756317,-0.2946000099182129,14.619999885559082
1783806437758,-0.09149999916553497,-0.29580000042915344,14.5600004196167
1783806437778,-0.08980000019073486,-0.296999990940094,14.5
1783806437798,-0.08820000290870667,-0.29829999804496765,14.4399995803833
1783806437818,-0.08659999817609787,-0.2994999885559082,14.369999885559082
1783806437838,-0.08500000089406967,-0.30070000886917114,14.300000190734863
1783806437858,-0.08349999785423279,-0.30169999599456787,14.229999542236328
1783806437878,-0.08179999887943268,-0.3028999865055084,14.170000076293945
1783806437898,-0.08030000329017639,-0.30410000681877136,14.09000015258789
1783806437918,-0.07880000025033951,-0.3052000105381012,14.010000228881836
1783806437938,-0.0771000012755394,-0.30660000443458557,13.920000076293945
1783806437958,-0.0754999965429306,-0.3075999915599823,13.84000015258789
1783806437978,-0.0737999975681305,-0.30880001187324524,13.75
1783806437998,-0.0723000019788742,-0.3098999857902527,13.65999984741211
1783806438018,-0.07079999893903732,-0.3111000061035156,13.569999694824219
1783806438038,-0.06939999759197235,-0.3122999966144562,13.470000267028809
1783806438058,-0.06780000030994415,-0.31349998712539673,13.369999885559082
1783806438078,-0.06629999727010727,-0.31459999084472656,13.270000457763672
1783806438098,-0.06469999998807907,-0.3158000111579895,13.170000076293945
1783806438118,-0.06319999694824219,-0.31700000166893005,13.0600004196167
1783806438138,-0.06159999966621399,-0.3181999921798706,12.949999809265137
1783806438158,-0.060100000351667404,-0.31929999589920044,12.84000015258789
1783806438178,-0.05860000103712082,-0.3203999996185303,12.720000267028809
1783806438198,-0.05719999969005585,-0.32170000672340393,12.600000381469727
1783806438218,-0.05570000037550926,-0.3228999972343445,12.470000267028809
1783806438238,-0.054099999368190765,-0.3240000009536743,12.350000381469727
1783806438258,-0.05260000005364418,-0.32510000467300415,12.229999542236328
1783806438279,-0.051100000739097595,-0.3262999951839447,12.100000381469727
1783806438298,-0.04960000142455101,-0.32739999890327454,11.970000267028809
1783806438319,-0.04809999838471413,-0.3285999894142151,11.84000015258789
1783806438339,-0.04670000076293945,-0.329800009727478,11.699999809265137
1783806438359,-0.04529999941587448,-0.3310000002384186,11.5600004196167
1783806438379,-0.043699998408555984,-0.3319999873638153,11.420000076293945
1783806438399,-0.0421999990940094,-0.33329999446868896,11.270000457763672
1783806438419,-0.040699999779462814,-0.3343000113964081,11.119999885559082
1783806438439,-0.03929999843239784,-0.33570000529289246,10.970000267028809
1783806438459,-0.03779999911785126,-0.3366999924182892,10.819999694824219
1783806438479,-0.03629999980330467,-0.3377000093460083,10.65999984741211
1783806438499,-0.03480000048875809,-0.33889999985694885,10.5
1783806438519,-0.033399999141693115,-0.3400999903678894,10.34000015258789
1783806438539,-0.03180000185966492,-0.34119999408721924,10.180000305175781
1783806438559,-0.030400000512599945,-0.3424000144004822,10.010000228881836
1783806438579,-0.02889999933540821,-0.3434999883174896,9.850000381469727
1783806438599,-0.027400000020861626,-0.34459999203681946,9.670000076293945
1783806438619,-0.025800000876188278,-0.3458000123500824,9.489999771118164
1783806438639,-0.024299999698996544,-0.34700000286102295,9.319999694824219
1783806438659,-0.02290000021457672,-0.3481999933719635,9.140000343322754
1783806438679,-0.021700000390410423,-0.34929999709129333,8.970000267028809
1783806438699,-0.02019999921321869,-0.35040000081062317,8.789999961853027
1783806438719,-0.018799999728798866,-0.351500004529953,8.600000381469727
1783806438739,-0.01720000058412552,-0.35269999504089355,8.40999984741211
1783806438759,-0.015799999237060547,-0.3538999855518341,8.210000038146973
1783806438779,-0.014299999922513962,-0.35519999265670776,8.020000457763672
1783806438799,-0.012900000438094139,-0.3564000129699707,7.820000171661377
1783806438819,-0.011500000022351742,-0.35740000009536743,7.630000114440918
1783806438839,-0.009999999776482582,-0.358599990606308,7.429999828338623
1783806438859,-0.008700000122189522,-0.3598000109195709,7.239999771118164
1783806438879,-0.007300000172108412,-0.36090001463890076,7.03000020980835
1783806438899,-0.005900000222027302,-0.3621000051498413,6.840000152587891
1783806438919,-0.0044999998062849045,-0.36329999566078186,6.639999866485596
1783806438939,-0.0031999999191612005,-0.3644999861717224,6.440000057220459
1783806438959,-0.0017999999690800905,-0.36579999327659607,6.239999771118164
1783806438979,-0.00019999999494757503,-0.367000013589859,6.019999980926514
1783806438999,0.0013000000035390258,-0.36809998750686646,5.800000190734863
1783806439019,0.0027000000700354576,-0.3693000078201294,5.579999923706055
1783806439039,0.004000000189989805,-0.37059998512268066,5.360000133514404
1783806439059,0.005499999970197678,-0.3718000054359436,5.139999866485596
1783806439079,0.006899999920278788,-0.37299999594688416,4.920000076293945
1783806439099,0.008299999870359898,-0.37400001287460327,4.690000057220459
1783806439119,0.009800000116229057,-0.3752000033855438,4.46999979019165
1783806439139,0.01119999960064888,-0.3763999938964844,4.25
1783806439159,0.012600000016391277,-0.3776000142097473,4.019999980926514
1783806439179,0.014100000262260437,-0.37869998812675476,3.7899999618530273
1783806439199,0.015599999576807022,-0.3799000084400177,3.549999952316284
1783806439219,0.017000000923871994,-0.38119998574256897,3.319999933242798
1783806439239,0.018400000408291817,-0.3824000060558319,3.0799999237060547
1783806439259,0.019899999722838402,-0.38359999656677246,2.8399999141693115
1783806439279,0.021299999207258224,-0.384799987077713,2.5999999046325684
1783806439300,0.022700000554323196,-0.38589999079704285,2.359999895095825
1783806439319,0.02410000003874302,-0.3873000144958496,2.119999885559082
1783806439340,0.025699999183416367,-0.38839998841285706,1.8700000047683716
1783806439360,0.02710000053048134,-0.38960000872612,1.6299999952316284
1783806439380,0.02850000001490116,-0.39079999923706055,1.3899999856948853
1783806439400,0.029899999499320984,-0.3919999897480011,1.1299999952316284
1783806439420,0.031300000846385956,-0.39309999346733093,0.8799999952316284
1783806439440,0.03269999846816063,-0.39430001378059387,0.6200000047683716
1783806439460,0.032499998807907104,-0.39480000734329224,0.5199999809265137
1783806439480,0.031199999153614044,-0.3953000009059906,0.5
1783806439500,0.02979999966919422,-0.39590001106262207,0.49000000953674316
1783806439520,0.028300000354647636,-0.39649999141693115,0.4699999988079071
1783806439540,0.027000000700354576,-0.3971000015735626,0.4300000071525574
1783806439560,0.025800000876188278,-0.39750000834465027,0.38999998569488525
1783806439580,0.02449999935925007,-0.39809998869895935,0.36000001430511475
1783806439600,0.02319999970495701,-0.3986000120639801,0.3199999928474426
1783806439620,0.021900000050663948,-0.3991999924182892,0.2800000011920929
1783806439640,0.020500000566244125,-0.39980000257492065,0.23000000417232513
1783806439660,0.019300000742077827,-0.400299996137619,0.18000000715255737
1783806439680,0.017899999395012856,-0.4009000062942505,0.11999999731779099
1783806439700,0.016899999231100082,-0.40119999647140503,0.10000000149011612
1783806439720,0.01590000092983246,-0.40149998664855957,0.14000000059604645
1783806439740,0.01510000042617321,-0.4020000100135803,0.18000000715255737
1783806439760,0.0142000000923872,-0.40220001339912415,0.2199999988079071
1783806439780,0.013399999588727951,-0.4027000069618225,0.25
1783806439800,0.012400000356137753,-0.40310001373291016,0.27000001072883606
1783806439820,0.011599999852478504,-0.4034000039100647,0.30000001192092896
1783806439840,0.010599999688565731,-0.40389999747276306,0.3199999928474426
1783806439860,0.009800000116229057,-0.4043000042438507,0.33000001311302185
1783806439880,0.008799999952316284,-0.40459999442100525,0.3400000035762787
1783806439900,0.00800000037997961,-0.4050000011920929,0.3499999940395355
1783806439920,0.0071000000461936,-0.40529999136924744,0.36000001430511475
1783806439940,0.006099999882280827,-0.4058000147342682,0.3499999940395355
1783806439960,0.0052999998442828655,-0.40619999170303345,0.3499999940395355
1783806439980,0.004399999976158142,-0.4066999852657318,0.3400000035762787
1783806440000,0.003599999938160181,-0.40709999203681946,0.33000001311302185
1783806440020,0.0027000000700354576,-0.4074999988079071,0.3100000023841858
1783806440040,0.0019000000320374966,-0.40779998898506165,0.30000001192092896
1783806440060,0.0010000000474974513,-0.4083000123500824,0.27000001072883606
1783806440100,-0.0008999999845400453,-0.4090000092983246,0.20999999344348907
1783806440120,-0.0017999999690800905,-0.40950000286102295,0.1599999964237213
1783806440140,-0.0026000000070780516,-0.4097000062465668,0.12999999523162842
1783806440160,-0.0035000001080334187,-0.41019999980926514,0.10999999940395355
1783806440180,-0.00430000014603138,-0.4104999899864197,0.11999999731779099
1783806440200,-0.005200000014156103,-0.4108000099658966,0.14000000059604645
1783806440220,-0.006000000052154064,-0.41110000014305115,0.1599999964237213
1783806440240,-0.006899999920278788,-0.4113999903202057,0.18000000715255737
1783806440260,-0.007799999788403511,-0.41179999709129333,0.1899999976158142
1783806440280,-0.00860000029206276,-0.4120999872684479,0.1899999976158142
1783806440300,-0.009499999694526196,-0.4124999940395355,0.1899999976158142
1783806440320,-0.010300000198185444,-0.41280001401901245,0.1899999976158142
1783806440340,-0.01119999960064888,-0.4133000075817108,0.1899999976158142
1783806440361,-0.012000000104308128,-0.41359999775886536,0.18000000715255737
1783806440381,-0.012900000438094139,-0.4138999879360199,0.1599999964237213
1783806440401,-0.013799999840557575,-0.41429999470710754,0.14000000059604645
1783806440421,-0.014600000344216824,-0.4146000146865845,0.12999999523162842
1783806440441,-0.015399999916553497,-0.414900004863739,0.11999999731779099
1783806440461,-0.01679999940097332,-0.4146000146865845,0.11999999731779099
1783806440481,-0.017999999225139618,-0.41429999470710754,0.14000000059604645
1783806440501,-0.019300000742077827,-0.4138999879360199,0.1599999964237213
1783806440521,-0.020500000566244125,-0.41359999775886536,0.18000000715255737
1783806440541,-0.021800000220537186,-0.413100004196167,0.1899999976158142
1783806440561,-0.023000000044703484,-0.41280001401901245,0.20000000298023224
1783806440581,-0.02410000003874302,-0.4124999940395355,0.20999999344348907
1783806440601,-0.02539999969303608,-0.4124000072479248,0.20999999344348907
1783806440621,-0.026599999517202377,-0.4120999872684479,0.20000000298023224
1783806440641,-0.027899999171495438,-0.41179999709129333,0.1899999976158142
1783806440661,-0.029100000858306885,-0.4117000102996826,0.18000000715255737
1783806440681,-0.030300000682473183,-0.4113999903202057,0.1599999964237213
1783806440701,-0.03150000050663948,-0.41110000014305115,0.14000000059604645
1783806440721,-0.03269999846816063,-0.4108000099658966,0.12999999523162842
1783806440741,-0.033799998462200165,-0.4106000065803528,0.11999999731779099
1783806440761,-0.03500000014901161,-0.41029998660087585,0.12999999523162842
1783806440781,-0.035999998450279236,-0.41019999980926514,0.12999999523162842
1783806440801,-0.03709999844431877,-0.41019999980926514,0.14000000059604645
1783806440821,-0.03799999877810478,-0.4099999964237213,0.14000000059604645
1783806440841,-0.03909999877214432,-0.4099999964237213,0.14000000059604645
1783806440861,-0.04010000079870224,-0.4099000096321106,0.15000000596046448
1783806440881,-0.04170000180602074,-0.4097000062465668,0.15000000596046448
1783806440901,-0.04349999874830246,-0.4092000126838684,0.15000000596046448
1783806440921,-0.04520000144839287,-0.40869998931884766,0.1599999964237213
1783806440941,-0.04699999839067459,-0.4083000123500824,0.1599999964237213
1783806440961,-0.048700001090765,-0.40779998898506165,0.1599999964237213
1783806440981,-0.05040000006556511,-0.4074000120162964,0.1599999964237213
1783806441001,-0.05209999904036522,-0.40700000524520874,0.15000000596046448
1783806441021,-0.05380000174045563,-0.4066999852657318,0.12999999523162842
1783806441041,-0.05550000071525574,-0.40619999170303345,0.10999999940395355
1783806441061,-0.057100001722574234,-0.4059000015258789,0.10999999940395355
1783806441081,-0.05849999934434891,-0.40560001134872437,0.10999999940395355
1783806441101,-0.05990000069141388,-0.4052000045776367,0.12999999523162842
1783806441121,-0.061400000005960464,-0.4049000144004822,0.14000000059604645
1783806441141,-0.06289999932050705,-0.40450000762939453,0.15000000596046448
1783806441161,-0.06430000066757202,-0.40400001406669617,0.1599999964237213
1783806441181,-0.065700002014637,-0.40369999408721924,0.1599999964237213
1783806441202,-0.06719999760389328,-0.4032999873161316,0.1599999964237213
1783806441221,-0.06859999895095825,-0.4027999937534332,0.15000000596046448
1783806441241,-0.07000000029802322,-0.4025000035762787,0.12999999523162842
1783806441262,-0.07150000333786011,-0.40209999680519104,0.10999999940395355
1783806441282,-0.07280000299215317,-0.4018000066280365,0.10999999940395355
1783806441302,-0.07410000264644623,-0.40149998664855957,0.10999999940395355
1783806441322,-0.07540000230073929,-0.40119999647140503,0.11999999731779099
1783806441342,-0.07660000026226044,-0.4011000096797943,0.12999999523162842
1783806441362,-0.07779999822378159,-0.4007999897003174,0.14000000059604645
1783806441382,-0.07909999787807465,-0.40049999952316284,0.15000000596046448
1783806441402,-0.0803999975323677,-0.4000000059604645,0.1599999964237213
1783806441422,-0.08169999718666077,-0.3993000090122223,0.17000000178813934
1783806441442,-0.08320000022649765,-0.3984000086784363,0.17000000178813934
1783806441462,-0.08460000157356262,-0.39750000834465027,0.18000000715255737
1783806441482,-0.08590000122785568,-0.39649999141693115,0.17000000178813934
1783806441502,-0.08739999681711197,-0.39559999108314514,0.17000000178813934
1783806441522,-0.08879999816417694,-0.39489999413490295,0.15000000596046448
1783806441542,-0.09019999951124191,-0.39399999380111694,0.14000000059604645
1783806441562,-0.09149999916553497,-0.39309999346733093,0.11999999731779099
1783806441582,-0.09290000051259995,-0.39239999651908875,0.10999999940395355
1783806441602,-0.094200000166893,-0.3917999863624573,0.11999999731779099
1783806441622,-0.09539999812841415,-0.3912000060081482,0.12999999523162842
1783806441642,-0.09669999778270721,-0.390500009059906,0.15000000596046448
1783806441662,-0.09780000150203705,-0.3898000121116638,0.1599999964237213
1783806441682,-0.09910000115633011,-0.38920000195503235,0.1599999964237213
1783806441702,-0.10029999911785126,-0.388700008392334,0.17000000178813934
1783806441722,-0.1014999970793724,-0.3880999982357025,0.17000000178813934
1783806441742,-0.10279999673366547,-0.38749998807907104,0.1599999964237213
1783806441762,-0.10400000214576721,-0.38679999113082886,0.14000000059604645
1783806441782,-0.10530000180006027,-0.3862000107765198,0.12999999523162842
1783806441802,-0.10649999976158142,-0.3856000006198883,0.11999999731779099
1783806441822,-0.10760000348091125,-0.38510000705718994,0.10999999940395355
1783806441842,-0.10890000313520432,-0.38449999690055847,0.11999999731779099
1783806441862,-0.10999999940395355,-0.3840000033378601,0.12999999523162842
1783806441882,-0.11129999905824661,-0.38359999656677246,0.14000000059604645
1783806441902,-0.11240000277757645,-0.3833000063896179,0.15000000596046448
1783806441922,-0.11349999904632568,-0.38269999623298645,0.15000000596046448
1783806441942,-0.11469999700784683,-0.38199999928474426,0.15000000596046448
1783806441962,-0.11580000072717667,-0.38109999895095825,0.15000000596046448
1783806441982,-0.1168999969959259,-0.3801000118255615,0.14000000059604645
1783806442002,-0.11800000071525574,-0.3790000081062317,0.11999999731779099
1783806442022,-0.11909999698400497,-0.37779998779296875,0.10999999940395355
1783806442042,-0.1200999990105629,-0.376800000667572,0.10999999940395355
1783806442062,-0.12129999697208405,-0.375900000333786,0.11999999731779099
1783806442082,-0.12219999730587006,-0.3750999867916107,0.11999999731779099
1783806442102,-0.12330000102519989,-0.3743000030517578,0.12999999523162842
1783806442122,-0.12430000305175781,-0.3734000027179718,0.11999999731779099
1783806442142,-0.12530000507831573,-0.3725999891757965,0.11999999731779099
1783806442162,-0.12630000710487366,-0.3718000054359436,0.10999999940395355
1783806442182,-0.12729999423027039,-0.3711000084877014,0.10999999940395355
1783806442202,-0.12839999794960022,-0.3702000081539154,0.11999999731779099
1783806442222,-0.12939999997615814,-0.3693000078201294,0.12999999523162842
1783806442242,-0.13050000369548798,-0.3686000108718872,0.14000000059604645
1783806442262,-0.131400004029274,-0.3677000105381012,0.14000000059604645
1783806442282,-0.1324000060558319,-0.3668000102043152,0.12999999523162842
1783806442302,-0.13330000638961792,-0.366100013256073,0.12999999523162842
1783806442323,-0.13439999520778656,-0.3653999865055084,0.11999999731779099
1783806442343,-0.13539999723434448,-0.3646000027656555,0.11999999731779099
1783806442363,-0.1363999992609024,-0.36390000581741333,0.10999999940395355
1783806442383,-0.13809999823570251,-0.3637000024318695,0.10999999940395355
1783806442403,-0.14069999754428864,-0.3644999861717224,0.11999999731779099
1783806442423,-0.14319999516010284,-0.3653999865055084,0.14000000059604645
1783806442443,-0.14579999446868896,-0.3662000000476837,0.15000000596046448
1783806442463,-0.14839999377727509,-0.3671000003814697,0.17000000178813934
1783806442483,-0.1509000062942505,-0.367900013923645,0.18000000715255737
1783806442503,-0.15330000221729279,-0.3686999976634979,0.18000000715255737
1783806442523,-0.155799999833107,-0.36959999799728394,0.18000000715255737
1783806442543,-0.1581999957561493,-0.37049999833106995,0.17000000178813934
1783806442563,-0.1606999933719635,-0.37139999866485596,0.15000000596046448
1783806442583,-0.163100004196167,-0.37229999899864197,0.12999999523162842
1783806442603,-0.1655000001192093,-0.37299999594688416,0.11999999731779099
1783806442623,-0.1678999960422516,-0.37369999289512634,0.10999999940395355
1783806442643,-0.17010000348091125,-0.37459999322891235,0.12999999523162842
1783806442663,-0.17229999601840973,-0.37529999017715454,0.14000000059604645
1783806442683,-0.1745000034570694,-0.37619999051094055,0.1599999964237213
1783806442703,-0.17669999599456787,-0.376800000667572,0.18000000715255737
1783806442723,-0.17890000343322754,-0.3772999942302704,0.18000000715255737
1783806442743,-0.1809999942779541,-0.37770000100135803,0.18000000715255737
1783806442763,-0.18310000002384186,-0.3783000111579895,0.18000000715255737
1783806442783,-0.18529999256134033,-0.37869998812675476,0.1599999964237213
1783806442803,-0.1875,-0.37950000166893005,0.15000000596046448
